quarter,year,day,start_of_year,start_of_monthj,start_of_quarter,date,start_of_week,day_of_week,month_name
2013-03-26 00:00:00.000,26,Tuesday,Mar,1,2013,2013-01-01 00:00:00.000,2013-03-01 00:00:00.000,2013-01-01 00:00:00.000,2013-03-25 00:00:00.000
2013-03-27 00:00:00.000,27,Wednesday,Mar,1,2013,2013-01-01 00:00:00.000,2013-03-01 00:00:00.000,2013-01-01 00:00:00.000,2013-03-25 00:00:00.000
2013-03-28 00:00:00.000,28,Thursday,Mar,1,2013,2013-01-01 00:00:00.000,2013-03-01 00:00:00.000,2013-01-01 00:00:00.000,2013-03-25 00:00:00.000
2013-03-29 00:00:00.000,29,Friday,Mar,1,2013,2013-01-01 00:00:00.000,2013-03-01 00:00:00.000,2013-01-01 00:00:00.000,2013-03-25 00:00:00.000
2013-03-30 00:00:00.000,30,Saturday,Mar,1,2013,2013-01-01 00:00:00.000,2013-03-01 00:00:00.000,2013-01-01 00:00:00.000,2013-03-25 00:00:00.000
2013-03-31 00:00:00.000,31,Sunday,Mar,1,2013,2013-01-01 00:00:00.000,2013-03-01 00:00:00.000,2013-01-01 00:00:00.000,2013-03-25 00:00:00.000
2013-04-01 00:00:00.000,1,Monday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-02 00:00:00.000,2,Tuesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-03 00:00:00.000,3,Wednesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-04 00:00:00.000,4,Thursday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-05 00:00:00.000,5,Friday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-06 00:00:00.000,6,Saturday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-07 00:00:00.000,7,Sunday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000
2013-04-08 00:00:00.000,8,Monday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-09 00:00:00.000,9,Tuesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-10 00:00:00.000,10,Wednesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-11 00:00:00.000,11,Thursday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-12 00:00:00.000,12,Friday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-13 00:00:00.000,13,Saturday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-14 00:00:00.000,14,Sunday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-08 00:00:00.000
2013-04-15 00:00:00.000,15,Monday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-16 00:00:00.000,16,Tuesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-17 00:00:00.000,17,Wednesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-18 00:00:00.000,18,Thursday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-19 00:00:00.000,19,Friday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-20 00:00:00.000,20,Saturday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-21 00:00:00.000,21,Sunday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-15 00:00:00.000
2013-04-22 00:00:00.000,22,Monday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-23 00:00:00.000,23,Tuesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-24 00:00:00.000,24,Wednesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-25 00:00:00.000,25,Thursday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-26 00:00:00.000,26,Friday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-27 00:00:00.000,27,Saturday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-28 00:00:00.000,28,Sunday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-22 00:00:00.000
2013-04-29 00:00:00.000,29,Monday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-04-30 00:00:00.000,30,Tuesday,Apr,2,2013,2013-01-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-05-01 00:00:00.000,1,Wednesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-05-02 00:00:00.000,2,Thursday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-05-03 00:00:00.000,3,Friday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-05-04 00:00:00.000,4,Saturday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-05-05 00:00:00.000,5,Sunday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-04-29 00:00:00.000
2013-05-06 00:00:00.000,6,Monday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-07 00:00:00.000,7,Tuesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-08 00:00:00.000,8,Wednesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-09 00:00:00.000,9,Thursday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-10 00:00:00.000,10,Friday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-11 00:00:00.000,11,Saturday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-12 00:00:00.000,12,Sunday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-06 00:00:00.000
2013-05-13 00:00:00.000,13,Monday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-14 00:00:00.000,14,Tuesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-15 00:00:00.000,15,Wednesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-16 00:00:00.000,16,Thursday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-17 00:00:00.000,17,Friday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-18 00:00:00.000,18,Saturday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-19 00:00:00.000,19,Sunday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-13 00:00:00.000
2013-05-20 00:00:00.000,20,Monday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-21 00:00:00.000,21,Tuesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-22 00:00:00.000,22,Wednesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-23 00:00:00.000,23,Thursday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-24 00:00:00.000,24,Friday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-25 00:00:00.000,25,Saturday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-26 00:00:00.000,26,Sunday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-20 00:00:00.000
2013-05-27 00:00:00.000,27,Monday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-05-28 00:00:00.000,28,Tuesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-05-29 00:00:00.000,29,Wednesday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-05-30 00:00:00.000,30,Thursday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-05-31 00:00:00.000,31,Friday,May,2,2013,2013-01-01 00:00:00.000,2013-05-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-06-01 00:00:00.000,1,Saturday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-06-02 00:00:00.000,2,Sunday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-05-27 00:00:00.000
2013-06-03 00:00:00.000,3,Monday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-04 00:00:00.000,4,Tuesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-05 00:00:00.000,5,Wednesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-06 00:00:00.000,6,Thursday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-07 00:00:00.000,7,Friday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-08 00:00:00.000,8,Saturday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-09 00:00:00.000,9,Sunday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-03 00:00:00.000
2013-06-10 00:00:00.000,10,Monday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-11 00:00:00.000,11,Tuesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-12 00:00:00.000,12,Wednesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-13 00:00:00.000,13,Thursday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-14 00:00:00.000,14,Friday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-15 00:00:00.000,15,Saturday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-16 00:00:00.000,16,Sunday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-10 00:00:00.000
2013-06-17 00:00:00.000,17,Monday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-18 00:00:00.000,18,Tuesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-19 00:00:00.000,19,Wednesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-20 00:00:00.000,20,Thursday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-21 00:00:00.000,21,Friday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-22 00:00:00.000,22,Saturday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-23 00:00:00.000,23,Sunday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-17 00:00:00.000
2013-06-24 00:00:00.000,24,Monday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-06-25 00:00:00.000,25,Tuesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-06-26 00:00:00.000,26,Wednesday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-06-27 00:00:00.000,27,Thursday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-06-28 00:00:00.000,28,Friday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-06-29 00:00:00.000,29,Saturday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-06-30 00:00:00.000,30,Sunday,Jun,2,2013,2013-01-01 00:00:00.000,2013-06-01 00:00:00.000,2013-04-01 00:00:00.000,2013-06-24 00:00:00.000
2013-07-01 00:00:00.000,1,Monday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-02 00:00:00.000,2,Tuesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-03 00:00:00.000,3,Wednesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-04 00:00:00.000,4,Thursday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-05 00:00:00.000,5,Friday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-06 00:00:00.000,6,Saturday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-07 00:00:00.000,7,Sunday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000
2013-07-08 00:00:00.000,8,Monday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-09 00:00:00.000,9,Tuesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-10 00:00:00.000,10,Wednesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-11 00:00:00.000,11,Thursday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-12 00:00:00.000,12,Friday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-13 00:00:00.000,13,Saturday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-14 00:00:00.000,14,Sunday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-08 00:00:00.000
2013-07-15 00:00:00.000,15,Monday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-16 00:00:00.000,16,Tuesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-17 00:00:00.000,17,Wednesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-18 00:00:00.000,18,Thursday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-19 00:00:00.000,19,Friday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-20 00:00:00.000,20,Saturday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-21 00:00:00.000,21,Sunday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-15 00:00:00.000
2013-07-22 00:00:00.000,22,Monday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-23 00:00:00.000,23,Tuesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-24 00:00:00.000,24,Wednesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-25 00:00:00.000,25,Thursday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-26 00:00:00.000,26,Friday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-27 00:00:00.000,27,Saturday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-28 00:00:00.000,28,Sunday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-22 00:00:00.000
2013-07-29 00:00:00.000,29,Monday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-07-30 00:00:00.000,30,Tuesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-07-31 00:00:00.000,31,Wednesday,Jul,3,2013,2013-01-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-08-01 00:00:00.000,1,Thursday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-08-02 00:00:00.000,2,Friday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-08-03 00:00:00.000,3,Saturday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-08-04 00:00:00.000,4,Sunday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-07-29 00:00:00.000
2013-08-05 00:00:00.000,5,Monday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-06 00:00:00.000,6,Tuesday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-07 00:00:00.000,7,Wednesday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-08 00:00:00.000,8,Thursday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-09 00:00:00.000,9,Friday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-10 00:00:00.000,10,Saturday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-11 00:00:00.000,11,Sunday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-05 00:00:00.000
2013-08-12 00:00:00.000,12,Monday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-13 00:00:00.000,13,Tuesday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-14 00:00:00.000,14,Wednesday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-15 00:00:00.000,15,Thursday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-16 00:00:00.000,16,Friday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-17 00:00:00.000,17,Saturday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-18 00:00:00.000,18,Sunday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-12 00:00:00.000
2013-08-19 00:00:00.000,19,Monday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-20 00:00:00.000,20,Tuesday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-21 00:00:00.000,21,Wednesday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-22 00:00:00.000,22,Thursday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-23 00:00:00.000,23,Friday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-24 00:00:00.000,24,Saturday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-25 00:00:00.000,25,Sunday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-19 00:00:00.000
2013-08-26 00:00:00.000,26,Monday,Aug,3,2013,2013-01-01 00:00:00.000,2013-08-01 00:00:00.000,2013-07-01 00:00:00.000,2013-08-26 00:00:00.000
